chunk_id,section_idx,section_header,section_name,subsection_name,topic_positive_negative,subject,procedure,claim_sentence,cross_ref,start_line,end_line,page,preview,chunk_text
20,12,0.2%,,,"긍정:보장,지급,환급,성립,유지; 부정:무효,취소","피보험자,회사,계약자",환급,① 적립환급금 산출에 적용되는 공시이율은 매월 변동됩니다 // 보장성보험의 ③ 최저보증이율*은 연복리 0 // 이 보험계약은 예금자보호법에 따라 해약환급금 또는 만기 시 (,,456,547,16,0.2% ① 적립환급금 산출에 적용되는 공시이율은 매월 변동됩니다. 동 ② 이율은 납입한 적립보험료에서 계약,"0.2%
① 적립환급금 산출에 적용되는 공시이율은 매월 변동됩니다.
동 ② 이율은 납입한 적립보험료에서 계약체결 유지관리에 필요한 ·
경비를 차감한 금액에 대해서만 적용됩니다.
보장성보험의 ③ 최저보증이율*은 연복리 0.2%입니다.
저축성보험의 경우 보험가입후 경과기간이 년 이하는 연복 ( 5
리 년초과 년이하는 년 초과는 로 1.25%, 5 10 1.0%, 10 0.2%
합니다)
공시이율이 하락하는 경우 회사가 보증하는 적용이율의 최저 *
한도
유병력자보험 ▪
유병자보험
일반인 가입시 불리 [ ]
질병
있어도
OK
① 질병을 앓고 있거나 과거 병력이 있는 고객이 간단한 심사절
차를 통해 가입할 수 있는 상품입니다.
② 일반보험 상품보다 보험료가 비싸므로 건강한 일반인이 가입
하는 경우 불리할 수 있습니다.
예금자보험제도에 관한 사항 ▪
예금자보호
이 보험계약은 예금자보호법에 따라 해약환급금 또는 만기 시 (
보험금 에 기타지급금을 합한 금액이 인당 억원까지 본 보 ) 1 “1 ”(
험회사의 여타 보호상품과 합산 보호됩니다 ) . 이와 별도로 본 보
험회사 보호상품의 사고보험금을 합산한 금액이 인당 억원까 1 “1
지 보호됩니다 다만 보험계약자 및 보험료납부자가 법인인 보 ” . ,
험계약의 경우에는 보호되지 않습니다.

[Page 16]
16
청약의 철회 1.
계약자는 ▪ 보험증권을 받은 날부터 일 이내 15 에 보험계약의 청약을 철회할 수 있
으며 이 경우 회사는 영업일 이내에 납입한 보험료를 돌려드립니다 , 3 .
청약철회가 불가한 경우 [ ]
청약일부터 일을 초과한 경우 30 ①
회사가 건강상태 진단을 지원하는 계약 보험기간이 일 이내인 계약 또는 전 , 90 ②
문금융소비자가 체결한 계약
계약의 취소 2.
▪계약자는 다음의 경우 계약이 성립한 날부터 개월 이내 3 에 계약을 취소할 수 있습니
다
.
∙ 계약을 청약할 때 보험약관 및 보험계약자 보관용 청약서를 전달받지 못한 경우
∙ 보험약관의 중요내용을 설명 받지 못한 경우
보험계약자가 청약서에 ∙ 자필서명을 하지 않은 경우
계약의 무효 3.
보험회사는 다음의 경우 보험계약을 무효로 하며 이미 납입한 보험료를 돌려드 , ▪
립니다.
타인의 사망을 보험금 지급사유로 하는 보험계약에서 피보험자의 서면 전자서 ( ∙
명 포함 동의를 얻지 않은 경우 )
만 세 미만자 심신상실자 또는 심신박약자의 사망을 보험금 지급사유 피보 15 , ( ∙
험자 지정 로 한 경"
21,12,0.2%,,,"긍정:지급,계속,변경; 부정:제외,해지,제한","피보험자,보험설계사,회사,계약자",해지,"만 세 미만자 심신상실자 또는 심신박약자의 사망을 보험금 지급사유 피보 15 , ( ∙ // 알릴의무 위반시 효과 회사가 별도로 정한 방법에 따라 : ▪ 계약을 해지하거나 보 // 험금 지급이 제한될 수 있습니다",,456,547,17,에서 피보험자의 서면 전자서 ( ∙ 명 포함 동의를 얻지 않은 경우 ) 만 세 미만자 심신상실자 또는 심신박,"에서 피보험자의 서면 전자서 ( ∙
명 포함 동의를 얻지 않은 경우 )
만 세 미만자 심신상실자 또는 심신박약자의 사망을 보험금 지급사유 피보 15 , ( ∙
험자 지정 로 한 경우 )
∙ 보험계약 체결 시 계약에서 정한 피보험자의 나이에 미달되었거나 초과되었을
경우
계약 전 알릴의무 및 위반시효과 4.
계약자 또는 피보험자는 보험계약을 청약할 때 ▪ 청약서의 질문사항 중요사항 ( )에
대하여 사실대로 기재하고 자필서명 전자서명 포함 을 하셔야 합니다 ( ) .
청약서의 질문사항에 대하여 ① 보험설계사에게만 구두로 알렸을 경우 계약 전
알릴의무를 이행한 것으로 볼 수 없습니다.
② 전화 등 통신수단을 통한 보험계약의 경우 보험회사 상담원의 질문이 청약서
의 질문사항을 대신하므로 상담원의 질문에 사실대로 답변하여야 합니다.
. Ⅱ
계약의
일반사항

[Page 17]
약
관
요
약
서
무배당 프로미라이프 다이렉트 펫블리 반려견보험2508(CM)
17
알릴의무 위반시 효과 회사가 별도로 정한 방법에 따라 : ▪ 계약을 해지하거나 보
험금 지급이 제한될 수 있습니다.
계약 후 알릴 의무 및 위반시효과 5.
계약자 또는 피보험자는 보험계약을 맺은 후 ▪ 다음의 경우 지체없이 회사에 알려
야 하며 이를 , 위반하는 경우 보험금 지급이 제한될 수 있습니다.
피보험자의 직업 직무변경이 발생하거나 이륜자동차 또는 원동기장치 자전거 · ①
전동킥보드 전동이륜평행차 전동기의 동력만으로 움직일 수 있는 자전거 ( , ,
등 개인형 이동장치를 포함 를 계속적으로 사용 직업 직무 또는 동호회 활동 ) ( ,
과 출퇴근용도 등으로 주로 사용하는 경우에 한함 하게 된 경우 다만 전동휠 ) ( ,
체어 의료용 스쿠터 등 보행보조용 의자차는 제외합니다 등 중요한 사항을 , .)
변경하는 경우
보험증권 등에 기재된 피보험자의 운전 목적이 변경된 경우 자가용에서 영업 ( ②
용 으로 변경 영업용에서 자가용으로 변경 등 또는 보험증권 등에 기재된 , )
피 보험자의 운전여부가 변경된 경우 비운전자에서 운전자로 변경 운전 ( ,
자에서 비 운전자로 변경 등)
보험목적물을 양도하거나 다른 장소로 옮기는 경우 기타 위험이 증가하는 경 , ③
우
알릴의무 위반시 효과 회사가 별도로 정한 방법에 따라 : ▪ 계약을 해지하거나 보
험금 지급이 제한될 수 있습니다.
계약자는 주소 또는 연락처가 변경된 경우 즉시 변경내용을 회사에 알리셔야 합니 ※"
22,13,다.,,,"긍정:보장,지급,환급; 부정:해지,거절,제한","피보험자,회사,계약자",해지,보험료의 납입연체 및 계약의 해지 6 // 험료를 납입하지 않으면 보험계약이 해지 납입최고 독촉 기간이 끝나는 날의 다 ( ( ) // 해지된 계약의 부활 효력회복 7,,549,565,18,다. 보험료의 납입연체 및 계약의 해지 6. 계약자가 제 회 이후 보험료를 납입기일까지 납입하지 않아 보험료,"다.
보험료의 납입연체 및 계약의 해지 6.
계약자가 제 회 이후 보험료를 납입기일까지 납입하지 않아 보험료 납입이 연체 2 ▪
중인 경우에 회사는 납입을 독촉하는 안내를 하며, 납입최고 독촉 기간 ( ) * 내 에 보
험료를 납입하지 않으면 보험계약이 해지 납입최고 독촉 기간이 끝나는 날의 다 ( ( )
음날 됩니다 ) .
납입최고 독촉 기간 일 이상 납입최고 독촉 기간의 마지막날이 영업일이 아 * ( ) : 14 ( ( )
닌 때에는 최고 독촉 기간은 그 다음 날까지로 합니다 ( ) )
해지된 계약의 부활 효력회복 7. ( )
보험료 납입연체로 보험계약이 해지되었으나 ▪ 해약환급금을 받지 않은 경우 계약
자는 해지된 날부터 년 이내 3 에 회사가 정한 절차에 따라 보험계약의 부활 효력 (

[Page 18]
18
회복 을 청약 ) 할 수 있습니다.
회사는 계약자 또는 피보험자의 건강상태 직업 직종 등에 따라 승낙여부를 결정 , ,
하며, 부활 효력회복 ( )을 거절하거나 보장의 일부를 제한할 수 있습니다 이 때 회사 .
는 해지 전 발생한 보험금 지급사유를 이유로 부활 효력회복 을 거절하지 않습니 ( )"
23,17,다.,,,"긍정:보장,청구","보험사,회사",청구,"보험금 ▪ 청구절차는 아래와 같습니다  // 소액 보험금 청구시 진단서 제출이 면제되는 등 청구서류가 간소화되는 경우 ∙ // 도 있으니 보험금청구 전에 보험회사에 제출서류를 확인하시기 바랍니다 , ",,576,1153,19,다. 예시 [ ] 보험금청구절차 9. 보험금 ▪ 청구절차는 아래와 같습니다 . 소액 보험금 청구시 진단서 제,"다.
예시 [ ]
보험금청구절차 9.
보험금 ▪ 청구절차는 아래와 같습니다 .
소액 보험금 청구시 진단서 제출이 면제되는 등 청구서류가 간소화되는 경우 ∙
도 있으니 보험금청구 전에 보험회사에 제출서류를 확인하시기 바랍니다 , .

[Page 19]
약
관
요
약
서
무배당 프로미라이프 다이렉트 펫블리 반려견보험2508(CM)
19
사고내용 특성 상품 보장내역 에 따라 추가 심사서류를 요구할 수 있습니다 , , ( ) . ※
. Ⅲ
보험금
청구시
준비하셔야
할 서류
구분 필요서류 비고
공통
보험금청구서 계좌번호 포함 - ( )
개인 신용 정보처리동의서 - ( )
청구인 신분증 사본 -
보험사 - 관공서 -
가족관계 확인이 필요한 경우 배우자 자녀 ( , ※
등을 보장하는 상품 수익자가 미성년자인 ,
경우 등 )
가족관계증명서 혼인관계증명서 - , ,
주민등록등본 의료보험카드사본 등 ,
대리인 청구시 ※
위임장 보험금 청구권자의 인감증명서 또는 - , (
본인서명사실확인서 및 전자적 수단 등
포함 보험금 청구권자의 ),
개인 신용 정보처리동의서 ( )
상해사고 청구시 ※
사고 입증서류 별표 참조 - ( )
입원
실손
의료비
진단서 -
단 청구금액 만원 이하시 진단명이 [ , 50
포함된
입퇴원 확인서 또는 진단명 및 입원기간이
포함된 진료확인서로 대체가능 ]
진료비계산서 영수증 - ( )
진료비세부 상세 내역서 비급여 존재시 - ( ) ( )
병원 -
구분 필요서류 비고
입원
일당
진단명 질병분류코드 입원기간이 포함된 - ( ),
서류
예시 입퇴원확인서 진단서 등 ( ) ,
병원 -
통원 실손 의료비
만원 10
초과
진료비계산영수증 -
진료비세부내역서 비급여가 없는 - (
경우 생략 가능 , )
진단명 질병분류코드 이 포함된 - ( )
서류
예시 진단서 통원확인서 처방전 ( ) ․ ․ ․
진료확인서 소견서 진료차트 등 ․ ․
처방전 -
약제비계산서 영수증 - ( )
병원 - 약국 - 만원 3 초과
만원 10
이하
진료비계산영수증 -
진료비세부내역서 비급여가 없는 - (
경우 생략 가능 , )
질병분류코드가 기재된 처방전 - ( )
단 특정 진료과목 산부인과 [ , ( ,
항문외과 비뇨기과 피부과 등 , , ) 및 짧은 기간내 보험금
청구횟수가
과다한 경우 등 추가심사가
필요한
경우에는 별도의 추가증빙서류
제출이 필요할 수 있음 ]
처방전 -
약제비계산서 영수증 - ( )
만원 3
이하
진료비계산영수증 -
진료비세"
24,17,다.,,,"긍정:지급,청구","피보험자,회사",청구,짧은 기간내 보험금 청구횟수가 // 지급담당자와 상의하시기 바랍니다 ,,576,1153,20,횟수가 과다한 경우 등 추가심사가 필요한 경우에는 별도의 추가증빙서류 제출이 필요할 수 있음 ] 처방전 - ,"횟수가
과다한 경우 등 추가심사가
필요한
경우에는 별도의 추가증빙서류
제출이 필요할 수 있음 ]
처방전 -
약제비계산서 영수증 - ( )
만원 3
이하
진료비계산영수증 -
진료비세부내역서 비급여가 없는 - (
경우 생략 가능 , )
단 특정 진료과목 산부인과 [ , ( ,
항문외과 비뇨기과 피부과 등 , , )
및
짧은 기간내 보험금 청구횟수가

[Page 20]
20
구분 필요서류 비고
과다한 경우 등 추가심사가
필요한
경우에는 별도의 추가증빙서류
제출이 필요할 수 있음 ]
처방전 -
약제비계산서 영수증 - ( )
골절
진단명 질병분류코드 진단일자가 포함된 - ( ),
서류
예시 통원확인서 입퇴원확인서 ( ) · ·X-ray
결과지,
진단서 의사소견서 등 ,
병원 -
수술
진단명 질병분류코드 수술명 수술일자가 - ( ), ,
포함된 서류
예시 수술확인서 수술기록지 진단명 ( ) , , ( ,
수술명 수술일자가 포함된 진단서 등 , )
병원 -
진단
암
진단서 -
조직검사 결과지 -
백혈병 골수검사지 및 혈액검사 결과지 · :
뇌 폐 췌장암 방사선 판독결과지 조직검사 · / / : (
못할 경우 )
간 방사선 판독결과지 조직검사 못할 경우 · : ( )
및 혈액검사 결과지
병원 -
심질환
진단서 -
각종 검사결과지 -
예시 관상동맥 조영술 심전도 심초음파 ( ) , ,
검사결과지 심장효소 혈액검사결과지 등 ,
병원 -
뇌질환
진단서 -
등 방사선 판독결과지 - CT, MRI
병원 -
기타
진단서 -
진단사실 확인서류 -
병원 -
구분 필요서류 비고
장해
후유장해진단서 -
발급 전 보험회사 콜센터 또는 ※
지급담당자와 상의하시기 바랍니다 .
병원 -
일반 진단서로 대체 가능한 장해 ( ) ※
ㆍ만성신부전 혈액투석 최초투석일 : ( ,
환자상태
기재 )
ㆍ사지절단 절단부위 명시 결과지 ( ) : X-ray
ㆍ인공관절치환술 치환일자 부위 명시 ( , ) :
수술기록지
ㆍ비장 신장적출 적출일자 부위 명시 , ( , ) :
수술기록지
ㆍ장기전절제 절제일자 부위명시 ( , ) :
수술기록지
사망
사망진단서 사체검안서 원본 또는 피보험자 - ( )
기본증명서 사망사실 기재 가 첨부된 ( )
사망진단서 사체검안서 사본 원본대조필 ( ) (
포함 )
병원 -
-
가족관계증명서
는 사례별로
다르므로 사전
문의바랍니다.
수익자 미지정시 ※
상속관계 확인서류 -
예시 가족관계증명서 혼인관계증명서 ( ) ,
등
인의 상속인이 전액 수"
25,17,다.,,,"긍정:보장,지급,청구,수령; 부정:제외,취소",보험사,청구,"단 청구금액 만원 이하시 진단명이 [ , 50 // 사고내용 특성 상품 보장내역 에 따라 추가 심사서류를 요구할 수 있습니다 , , ( )  // 산재사고 요양급여신청서 또는 보험급여지급확인원 - 근로복지공단 -",,576,1153,21,병원 - - 가족관계증명서 는 사례별로 다르므로 사전 문의바랍니다. 수익자 미지정시 ※ 상속관계 확인서류 -,"병원 -
-
가족관계증명서
는 사례별로
다르므로 사전
문의바랍니다.
수익자 미지정시 ※
상속관계 확인서류 -
예시 가족관계증명서 혼인관계증명서 ( ) ,
등
인의 상속인이 전액 수령을 원하는 경우 1 ※
상속인 각각의 위임장 인감도장 또는 - , (
위임장에 인감도장 날인 )
인감증명서 또는 본인서명사실확인서 - ( )
태아
신생아
입원비
출생증명서 또는 가족관계증명서 -
진단서 -
단 청구금액 만원 이하시 진단명이 [ , 50
포함된
입퇴원 확인서 또는 진단명 및 입원기간이
주민센터 -
병원 -

[Page 21]
약
관
요
약
서
무배당 프로미라이프 다이렉트 펫블리 반려견보험2508(CM)
21
진단서 통원확인서 처방전 진료확인서 소견서 수술확인서 진료차트 등에는 , , , , , , ※
진단명이 기재되어 있어야 합니다.
별표 상해사고 입증서류 예시 < >
사고내용 특성 상품 보장내역 에 따라 추가 심사서류를 요구할 수 있습니다 , , ( ) . ※
구분 필요서류 비고
교통사고
공공기관 경찰서 소방서 등 손해보험사 - ( , ), ,
공제조합 버스 화물 택시 등 ( , , )
사고사실확인서
공공기관 -
-
보험사 공제조합 /
산재사고 요양급여신청서 또는 보험급여지급확인원 - 근로복지공단 -
군복무중
사고
공무상병인증서 - 군부대 -
의료사고 등
법원분쟁
법원판결문 - 법원 -
기타
상해사고
공공기관 경찰서 소방서 등 사고사실확인서 - ( , ) 공공기관 -
사고확인서류
발급불가시
병원초진차트 등 상해사고 증명서류 및 -
보험금
청구서상 사고내용 기재 하원칙에 따라 (6
상세기재 )
병원 -
구분 필요서류 비고
공통
보험금청구서 계좌번호 포함 - ( )
개인 신용 정보처리동의서 - ( )
청구인 신분증 사본 -
사고입증서류 -
보험사 -
관공서 -
대리인 청구시 ※
위임장 보험금 청구권자의 인감증명서 또는 - , (
본인서명사실확인서 및 전자적 수단 등
포함 보험금 청구권자의 ),
개인 신용 정보처리동의서 ( )
긴급비용
견인비 영수증 -
수리비 견적서 -
수리업체 -
벌금
벌금영수증 -
법원 판결문 또는 약식 명령문 -
법원 -
자동차사고
변호사선임비용
판결문 구속영장 재소 출소증명서 - , ( · )
공소장 교통사고처리지원금 담보의 경우 - (
약식기소 제외 )
선임한 변호사가 발행한 세금계산서 -
법원 -
법원 -
면허정지
취소 /
운전경력증명서 -
운전면허 정지처분 결정통지서 교육수료 후 - ( )
또"
26,17,다.,,,"긍정:보장,지급,보상,청구; 부정:제외,취소",보험사,청구,"운전면허 취소처분 결정통지서 또는 - // 사고내용 특성 상품 보장내역 에 따라 추가 심사서류를 요구할 수 있습니다 , , ( )  // 자동차보험 보험금지급결의서 - 보험사 -",,576,1153,22,의 경우 - ( 약식기소 제외 ) 선임한 변호사가 발행한 세금계산서 - 법원 - 법원 - 면허정지 취소 / ,"의 경우 - (
약식기소 제외 )
선임한 변호사가 발행한 세금계산서 -
법원 -
법원 -
면허정지
취소 /
운전경력증명서 -
운전면허 정지처분 결정통지서 교육수료 후 - ( )
또는 면허정지 행정처분 확인서
운전면허 취소처분 결정통지서 또는 -
면허취소
확인원
경찰서 -
교통사고처리
지원금
피해자진단서 공소장 - ,
경찰서에 제출된 형사합의서 합의금액 명시 - ( )
피해자 공탁금 출금 확인서 미합의시 및 - ( )
공탁서
경찰서 법원 - /
법원 -
법원 -
구분 필요서류 비고
포함된 진료확인서로 대체가능 ]
입퇴원확인서 인큐베이터 사용시 해당기간 - (
명시 )*
* 진단서에 입원기간 인큐베이터 사용기간 이 ( )
포함된 경우는 제외
병원 -
유산
사산 /
진단서 유산 사산증명서 사산 - ( ), ( ) 병원 -
응급비용 또는 구급구조증명서 - 119 129
소방서 - /
구급대

[Page 22]
22
사고내용 특성 상품 보장내역 에 따라 추가 심사서류를 요구할 수 있습니다 , , ( ) . ※
구분 필요서류 비고
형사합의금이 입금된 내역 - 해당 금융기관 -
자동차보험
할증지원금
자동차보험 보험금지급결의서 - 보험사 -
자동차
부상치료비
사고증명서 -
자동차보험에서 보상받은 경우 1.
해당 자동차보험의 보상처리확인서 :
자동차보험에서 보상받지 못한 경우 2.
자동차사고를 입증할 수 있는 서류 (1)
경찰서에서 발행한 교통사고사실확인원 ( ,
차량피해 견적서 차량피해사진 등 , )
상해등급을 판단할 수 있는 서류 진단서 등 (2) ( )
보험사 -
병원 -
경찰서 -
자동차사고
성형수술비
진단서 또는 소견서 진단명 성형수술 부위와 - ( ,
크기 수술내용 포함 , )
병원 -
구분 필요서류 비고
공통
보험금청구서 계좌번호 포함 - ( )
개인 신용 정보처리동의서 - ( )
청구인 신분증 사본 -
보험사 -
관공서 -
대리인 청구시 ※
위임장 보험금 청구권자의 인감증명서 또는 - , (
본인서명사실확인서 및 전자적 수단 등
포함 보험금 청구권자의 ),
개인 신용 정보처리동의서 ( )
영구치
발거치료비
치과치료 진료확인서 아래 내용 반드시 포함 - ( )
발거한 영구치의 위치 또는 치아번호 ․
해당 영구치의 내원 당시의 치아상태 ․
직접적인 영구치 발거원인 ․
병원 -
구분 필요서류 비고
진단확정일 진료시작일 진료종료일 , , , ․
진료일수
치과진료기록 사본 -
치료 전후의 사진 또는 이에 준하는 - X-r"
27,17,다.,,,"긍정:보장,청구",보험사,청구,"치과치료 진료확인서 아래 내용 반드시 포함 - ( ) // 치과치료 진단서 아래 내용 반드시 포함 - ( ) // 사고내용 특성 상품 보장내역 에 따라 추가 심사서류를 요구할 수 있습니다 , , ( ) ",,576,1153,23,"직접적인 영구치 발거원인 ․ 병원 - 구분 필요서류 비고 진단확정일 진료시작일 진료종료일 , , , ․ 진료","직접적인 영구치 발거원인 ․
병원 -
구분 필요서류 비고
진단확정일 진료시작일 진료종료일 , , , ․
진료일수
치과진료기록 사본 -
치료 전후의 사진 또는 이에 준하는 - X-ray
판독자료 필요시 추가요청 ( )
영구치
보존치료비
치과치료 진료확인서 아래 내용 반드시 포함 - ( )
치료한 치아의 위치 또는 치아번호 ․
해당 치아의 내원 당시의 상태 ․
직접적인 치아치료원인 ․
진단확정일 진료시작일 진료종료일 , , , ․
진료일수
치과진료기록 사본 -
치료 전후의 사진 또는 이에 준하는 - X-ray
판독자료 필요시 추가요청 ( )
병원 -
영구치
보철치료비
치과치료 진단서 아래 내용 반드시 포함 - ( )
발거한 영구치의 위치 또는 치아번호 ․
해당 영구치의 내원 당시의 치아상태 ․
직접적인 영구치 발거원인 ․
진단확정일 진료시작일 진료종료일 , , , ․
진료일수
치과진료기록 사본 -
치료 전후의 사진 또는 이에 준하는 - X-ray
판독자료 필요시 추가요청 ( )
병원 -

[Page 23]
약
관
요
약
서
무배당 프로미라이프 다이렉트 펫블리 반려견보험2508(CM)
23
사고내용 특성 상품 보장내역 에 따라 추가 심사서류를 요구할 수 있습니다 , , ( ) . ※ 가 재물보험 .
사고에 따라 담당자가 추가서류 또는 원본서류를 요구할 수 있습니다. ※
구분 필요서류
공통
화재증명원 화재사고인 경우 - ( )
도난신고접수확인원 도난사고인 경우 - ( )
사고증명서 기타 사고 - ( )
보험금청구서 계좌번호 포함 - ( )
개인 신용 정보처리동의서 - ( )
청구인 신분증 사업자등록증 사본 - ( )
대리인 청구시 ※
위임장 보험금 청구권자의 인감증명서 또는 - , (
본인서명사실
확인서 보험금 청구권자의 개인 신용 정보처리동의서 ), ( )
건물
건물등기부등본 등기소 - ( )
건축물관리대장 -
수리비 견적서 영수증 - ,
임대차계약서 사본 -
기계비품
기계기구 명세서 -
구입영수증 -
신품가격 견적서 -
수리비 견적서 영수증 - ,
감정평가서 -
리스계약서 리스물건 - ( )
동산
재고 및 손해명세서 -
재고장부 -
원가계산서 -
거래명세서 -
임가공계약서 작업지시서 - ,
수불대장 -
가재도구
가재도구명세서 구입연월일 명기 - ( )
신품가격 견적서 구입처 - ( )
구분 필요서류 비고
공통
보험금청구서 계좌번호 포함 - ( )
개인 신용 정보처리동의서 - ( )
청구인 신분증 사본 -
보험사 -"
28,17,다.,,,"긍정:지급,보상,청구; 부정:제외","보험사,피보험자",청구,"보험금청구서 계좌번호 포함 - ( ) // 청구인 신분증 사본 - // 위임장 보험금 청구권자의 - ,",,576,1153,24,기 - ( ) 신품가격 견적서 구입처 - ( ) 구분 필요서류 비고 공통 보험금청구서 계좌번호 포함 - ( ,"기 - ( )
신품가격 견적서 구입처 - ( )
구분 필요서류 비고
공통
보험금청구서 계좌번호 포함 - ( )
개인 신용 정보처리동의서 - ( )
청구인 신분증 사본 -
보험사 -
관공서 -
대리인 청구시 ※
위임장 보험금 청구권자의 - ,
인감증명서 또는 (
본인서명사실확인서 보험금 청구권자의 ),
개인 신용 정보처리동의서 ( )
상해 질병 ․
구직급여
지원금
고용보험수급자격증 -
실업급여지급결정통지서 직업안정기관의 - ( 長
발행 )
병가신청서 -
의사소견서 상해 질병으로 인하여 - ( ,
고용업체에
서의 업무수행이 더 이상 불가능하다는
소견서 )
구직급여일당
장기구직급여 /
지원금
고용보험수급자격증 -
실업급여지급결정통지서 직업안정기관의 - ( 長
발행 )

[Page 24]
24
나 배상책임보험 .
사고에 따라 담당자가 추가서류 또는 원본서류를 요구할 수 있습니다. ※
사고에 따라 담당자가 추가서류 또는 원본서류를 요구할 수 있습니다. ※
경우에 따라 위 서류들은 다른 서류로 대체될 수 있습니다 반드시 담당자와 필 . •
요서류에 대하여 상의하시기 바랍니다.
기타 추가서류가 발생할 수 있으니 자세한 사항은 계약 보상상담 으로 · 1588-0100 •
문의바랍니다.
구분 필요서류
수리비 견적서 영수증 - ,
구분 필요서류
피보험자 고객 의 ( )
신분을 확인하는 서류
보험금청구서 개인 신용 정보처리동의서 계좌번호 포함 - ( ( ) , )
청구인 신분증 사본 -
피보험자 고객 가 ( )
준비하는 서류
보험금 청구서 송금요청서 - ( )
사고경위서 하 원칙에 의거하여 작성 - (6 )
스코어 카드 -
동반자 확인서 홀인원 알바트로스 증명서 - ( / )
동반 경기자 동반 캐디 해당 골프장 책임자 등의 ( , ,
공동서명 날인이 있어야 함 ) ․
기념품 구입비용 축하 만찬 비용 축하 라운드 등 - , ,
비용
지출 명세서 선불카드 상품권 등의 물품전표 제외 ( , )
구분 필요서류
피보험자 고객 가 ( )
준비하는 서류
피보험자의 사업자등록증 사본 -
사고경위서 하 원칙에 의거하여 작성 - (6 )
사고현장의 사진 -
사고보증서 교통사고사실확인원 등 - ( )
합의서 인감증명서 또는 본인서명사실확인서 - , ( )
보험금 청구서 송금요청서 - ( )
손해액을
평가하는 서류
손해품목 명세서 -
견적서 영수증 세금계산서 - , ( )
피해품 사진 -
차량등록증 사본 -
치료비 영수증 -
의사의 진단서 소견서 - "
29,17,다.,,,"긍정:지급,보상,환급,청구,변경; 부정:해지,중지","회사,계약자",청구,"사례 씨는 보험가입 개월 후 개인사유로 보험계약을 해지하였으며 해지시 : A 6 , • // 해약환급금이 납입한 보험료보다 적은 것에 대한 불만을 제기하였습니다 // 자에게 보험금으로 지급되며 또다른 일부는 보험회사의 운영에 필요한 경비로 ,",,576,1153,25,"요청서 - ( ) 손해액을 평가하는 서류 손해품목 명세서 - 견적서 영수증 세금계산서 - , ( ) 피해품 ","요청서 - ( )
손해액을
평가하는 서류
손해품목 명세서 -
견적서 영수증 세금계산서 - , ( )
피해품 사진 -
차량등록증 사본 -
치료비 영수증 -
의사의 진단서 소견서 - ( )
후유장해진단서 후유장해가 있는 경우 - ( )
근로계약서 재직증명서 - ,
임금대장 소득세 납세증명 - ,
사망진단서 또는 사체검안서 사망한 경우 - ( )
피해자의 신분을
확인하는 서류
피해자의 신분증 사업자등록증 사본 - ( )
건물등기부등본 피해목적물이 건물인 경우 - ( )
차량등록증 사본 피해목적물이 차량인 경우 - ( )
건설기계등록증 사본 피해목적물이 중기인 경우 - ( )

[Page 25]
약
관
요
약
서
무배당 프로미라이프 다이렉트 펫블리 반려견보험2508(CM)
25
사례 씨는 보험가입 개월 후 개인사유로 보험계약을 해지하였으며 해지시 : A 6 , •
해약환급금이 납입한 보험료보다 적은 것에 대한 불만을 제기하였습니다.
유의사항 보험계약은 은행의 저축과 달리 납입한 보험료 중 일부는 다른 계약 : •
자에게 보험금으로 지급되며 또다른 일부는 보험회사의 운영에 필요한 경비로 ,
사용되어 해약환급금이 납입한 보험료보다 적거나 없을 수 있습니다.
사례 씨는 보험가입 년 후 콜센터를 통하여 가입한 상품의 환급률을 확인해 : A 3 •
보았으며 최초 가입시 가입설계서에서 안내받은 년시점의 환급률보다 낮은 , 3
것에 불만을 제기하였습니다.
유의사항 금리연동형 상품의 경우 공시이율을 적용하여 적립부분 순보험료를 : , •
적립하고 있습니다 공시이율은 회사의 운용자산이익률과 시중지표금리에 연동 .
되며 공시이율의 변경에 따라 적립부분 계약자적립액은 변동될 수 있습니다 , .
. Ⅳ
자주
발생하는
민원 예시

[Page 26]
26
사례 씨는 병원 치료후 급여의료비 및 비급여의료비를 실손의료비 보험금으 : A •
로 청구하였으나 각각 공제금액이 발생한 것에 대하여 불만을 제기하였습니다 , .
유의사항 실손의료비는 급여의료비와 비급여의료비로 구분되어 있고 공제금액 : , •
을 각각 적용하고 있습니다.
사례 씨는 치료목적으로 한의원에서 치료를 받고 실손의료비 특별약관 보험 : A •
금을 청구하였으나 비급여부분이 보상되지 않는 것에 대한 불만을 제기하였습 ,
니다.
유의사항 실손의료비 특별약관에서 정한 보상하지 않는 사항 에 따라 한방치 : "" "" , •
료에서 발생한 국민건강보험법상 요양급여에 해당하지 않는 비급여 의료"
