chunk_id,section_idx,section_header,section_name,subsection_name,topic_positive_negative,subject,procedure,claim_sentence,cross_ref,start_line,end_line,page,preview,chunk_text
39,128,3. 개인[신용]정보처리동의서,,,"긍정:보장,청구; 부정:제외",피보험자,청구,포함된 경우는 제외] // ·보험금청구서(당사양식) - // ·피보험자/청구인의 신분증 사본(미성년자,,2197,2248,62,"3. 개인[신용]정보처리동의서 태아 보험 신생아입 원비/저체 중아 육아 비용 ·출생증명서 ·진단서[단, 50","3. 개인[신용]정보처리동의서
태아
보험
신생아입
원비/저체
중아
육아
비용
·출생증명서
·진단서[단, 50만원이하시 진단명이 포함된
입퇴원확인서 또는 진단명 및 입원기간이 포함된
진료확인서로 대체가능]
·입원확인서[인큐베이터 사용시 해당기간
명시/진단서에 입원기간(인큐베이터 사용기간)이
포함된 경우는 제외]
유산/사산 ·진단서(유산), 사산증명서(사산)

[Page 62]
공
통
사
항
보
통
약
관
특
별
약
관
별
표
법
·
규
정
-62-
■ 치아보험
구분 구비서류 발급처
공통서류
·보험금청구서(당사양식) -
개인[신용]정보처리동의서, 계좌번호 포함
·피보험자/청구인의 신분증 사본(미성년자
생략가능)
동 주민
센터
※(필요시) 추가서류
·가족관계 확인 필요시(배우자, 자녀 등의
보장상품, 수익자가 미성년자인 경우 등):
가족관계서류(예: 가족관계증명서,
혼인관계증명서 등)
·대리인 청구시: 보험금청구권자의 아래의
서류"
40,131,3. 개인[신용]정보처리동의서,,,긍정:청구,,청구,·보험금청구서(당사양식) - // ·보험금 청구권자가 타인에게 위임할 경우:,,2254,2291,63,"3. 개인[신용]정보처리동의서 치료비 ·치아치료에 관한 진료기록 사본, 진료확인서 - 진료된 치아위치(또는 ","3. 개인[신용]정보처리동의서
치료비
·치아치료에 관한 진료기록 사본, 진료확인서
- 진료된 치아위치(또는 치아번호)
- 진료내용, 진단확정일, 진료시작/종료일,
진료일수
·치료 전후 해당치아의 X-ray 사진(또는 이에
준하는 판독자료)
·진료비 계산서
진료
병원

[Page 63]
공
통
사
항
보
통
약
관
특
별
약
관
별
표
법
·
규
정
-63-
■ 재물사고
구분 구비서류
공통서류
·보험금청구서(당사양식) -
개인[신용]정보처리동의서, 계좌번호 포함
·보험금수취인의 신분증 사본
·보험금 청구권자가 타인에게 위임할 경우:"
41,134,3. 개인[신용]정보처리동의서,,,긍정:청구,피보험자,청구,"·보험금청구서(당사양식) - 개인[신용]정보처리동의서, // ·피보험자/청구인의 신분증 사본 // ·보험금청구서(당사양식) - 개인[신용]정보처리동의서,",,2297,2396,64,"3. 개인[신용]정보처리동의서 ·사업자등록증 ·화재사실확인원(경찰서), 화재증명원(소방서) ·수리 및 재조달","3. 개인[신용]정보처리동의서
·사업자등록증
·화재사실확인원(경찰서), 화재증명원(소방서)
·수리 및 재조달 견적서, 영수증(수리업체,
재건축업체, 구입업체)
건물
·건물등기부등본
·건축물 관리대장
·임대차 계약서
기계
·기계 관리대장
·감정평가서(질권물건)
·리스계약서(리스물건)
시설/집기비품
·시설 및 집기비품 관리대장
·시설 개보수 확인서류
가재도구
·주민등록등본
·가재도구 명세서
동산
·재고 및 손해명세서
·수불대장
·임가공계약서, 작업지시서
중기
·중기등록원부(사본)
·수입면장(수입품)
·운전면허증 양면 사본
·리스계약서(리스물건)
·임대차 계약서
·도급 계약서

[Page 64]
공
통
사
항
보
통
약
관
특
별
약
관
별
표
법
·
규
정
-64-
■ 골프사고
구분 구비서류
공통서류
·보험금청구서(당사양식) - 개인[신용]정보처리동의서,
계좌번호 포함
·피보험자/청구인의 신분증 사본
상해사고 ·상해사고 구비서류와 동일
홀인원
·홀인원 증서(골프장 발급)
·홀인원 확인서(동반경기자 2인, 동반캐디)
·스코어카드 사본
·기념품 구입비용, 축하만찬비용, 축하라운드 비용 지출
명세서
골프용품 파손
·사고경위서(본인, 제3자, 골프시설관리자)
·파손용품 사진
·수리영수증 또는 견적서(수리불가시 수리업체의 수리불가
소견서와 파손된 골프채 송부)
·골프용품 구입영수증
골프용품 도난
·도난사실확인원(경찰서 발급)
·골프용품 구입영수증

[Page 65]
공
통
사
항
보
통
약
관
특
별
약
관
별
표
법
·
규
정
-65-
■ 도난사고
구분 구비서류
공통서류
·보험금청구서(당사양식) - 개인[신용]정보처리동의서,
계좌번호 포함
·보험금수취인의 신분증 사본
·보험금청구권자가 타인에게 위임할 경우:"
42,137,3. 개인[신용]정보처리동의서,,,긍정:청구,피보험자,청구,"·보험금청구서(당사양식) - 개인[신용]정보처리동의서, // ·보험금청구권자가 타인에게 위임할 경우:",,2402,2447,66,3. 개인[신용]정보처리동의서 ·사업자등록증 ·도난사고접수 확인원(경찰서) 현금도난 ·시재내역(현금시재표) ,"3. 개인[신용]정보처리동의서
·사업자등록증
·도난사고접수 확인원(경찰서)
현금도난
·시재내역(현금시재표)
·거래원장
·거래영수증
물품도난
·최초구입영수증
·신품견적서
·자산대장
상품권/
유가증권 도난
·시재내역(현금시재표)
·거래원장
·거래영수증
·도난된 유가증권의 번호가 기재된 신문 공시문
·제권판결문, 제권판결에 소요된 비용 영수증

[Page 66]
공
통
사
항
보
통
약
관
특
별
약
관
별
표
법
·
규
정
-66-
■ 배상사고
구분 구비서류
공통서류
·보험금청구서(당사양식) - 개인[신용]정보처리동의서,
계좌번호 포함
·피보험자의 신분증 사본, 주민등록등본(중복보험
확인용도) 및 등재인 각각의 개인[신용]정보처리동의서
·보험금청구권자가 타인에게 위임할 경우:"
43,140,3. 개인[신용]정보처리동의서,,,긍정:지급,피보험자,지급,특별히 인정되는 경우 지급),,2453,2503,67,3. 개인[신용]정보처리동의서 ·피해자(또는 피해물 소유자) 신분증 사본 및 개인[신용]정보처리동의서 ·사고,"3. 개인[신용]정보처리동의서
·피해자(또는 피해물 소유자) 신분증 사본 및
개인[신용]정보처리동의서
·사고경위서-6하원칙에 따라 상세히 작성
대인 치료비
·피해자 신분증 사본
·진단서 또는 초진차트(진단명 명시)
·진료비계산서(영수증)
·입퇴원확인서(입원시)
·상급병실 사용 확인서(법정전염병 또는 중환자로서
특별히 인정되는 경우 지급)
·개호소견서
·향후 치료비 추정서(치료 현재시점 이후에 지속적 가료를
요하는 경우)

[Page 67]
공
통
사
항
보
통
약
관
특
별
약
관
별
표
법
·
규
정
-67-
구분 구비서류
대인
휴업
손해
·피해자 소득 입증자료(근로소득 원천징수 영수증, 최근
3개월간 임금대장, 근로계약서)
후유
장해
·후유장해 진단서(맥브라이드식 장해평가)
사망
·사망진단서(사체검안서) 원본 또는 사본(원본대조필
포함): 사본의 경우 피보험자 기본증명서(사망사실 기재)
첨부
※(수익자 미지정시) 추가 요청서류
·상속관계 확인서류(예: 가족관계증명서, 혼인관계증명서
등)
·상속인이 다수인 경우: 상속인 각각의 아래의 서류"
44,143,3. 개인[신용]정보처리동의서,,,"긍정:보장,청구",피보험자,청구,"·보험금청구서(당사양식) - 개인[신용]정보처리동의서, // ·피보험자/청구인의 신분증 사본(미성년자 생략가능) // 보장상품, 수익자가 미성년자인 경우 등):",,2509,2559,68,3. 개인[신용]정보처리동의서 대물 공통 ·피해물 내역서 및 피해입증서류(수리비견적서 또는 수리불가시 수리불,"3. 개인[신용]정보처리동의서
대물
공통
·피해물 내역서 및 피해입증서류(수리비견적서 또는
수리불가시 수리불가 확인서, 영수증 등)
·현장사진
·피해물 파손사진 및 수리사진
·피해물의 등록증(차량등록증, 건물등기부등본 등)
·공공기관(경찰서, 소방서, 국과수 등)에 접수된 경우
사고사실확인서
차량
(혼유
사고
등)
·차량등록증
·사업자등록증, 가해자의 재직증명서 및
개인[신용]정보처리동의서
·유류대 영수증

[Page 68]
공
통
사
항
보
통
약
관
특
별
약
관
별
표
법
·
규
정
-68-
■ 기타사고(반려동물 관련)
구분 구비서류 발급처
공통서류
·보험금청구서(당사양식) - 개인[신용]정보처리동의서,
계좌번호 포함
·피보험자/청구인의 신분증 사본(미성년자 생략가능)
※(필요시) 추가서류
·가족관계 확인 필요시(배우자, 자녀 등의
보장상품, 수익자가 미성년자인 경우 등):
가족관계서류(예: 가족관계증명서,
혼인관계증명서 등)
·대리인 청구시: 보험금청구권자의 아래의
서류"
45,146,3. 개인[신용]정보처리동의서,,,"긍정:지급,청구","피보험자,회사",청구,경우 해당 사진(촬영 날짜 및 시간 필수) // ※ 보험금 청구에 대한 더 자세한 내용은 당사 홈페이지 // 특별히 인정되는 경우 지급),,2565,2717,69,3. 개인[신용]정보처리동의서 동 주민 센터 [국가동물 등록한 경우] ·동물등록증 또는 동물등록번호 동물병원,"3. 개인[신용]정보처리동의서
동
주민
센터
[국가동물 등록한 경우]
·동물등록증 또는 동물등록번호
동물병원
[국가동물 미등록한 경우]
·반려동물 사진 2매(얼굴전면, 측면전신사진)
피보험자
의료비
·진료비 영수증(치료비 세부내역 포함),
진료기록부(수의사가 작성한 진료차트),
MRI, CT, 방사선 촬영 등 영상검사를 하는
경우 해당 사진(촬영 날짜 및 시간 필수)
·의료비 영수증(사업자등록번호를 포함한
카드전표 또는 현금영수증)
동물병원
사망
·사망을 확인할 수 있는
서류(동물폐사확인서, 동물화장증명서 등)
동물병원/
동물장묘업
체

[Page 69]
공
통
사
항
보
통
약
관
특
별
약
관
별
표
법
·
규
정
-69-
※ 보험금 청구에 대한 더 자세한 내용은 당사 홈페이지
(www.kbinsure.co.kr)를 통해 확인하실 수 있으며, 기타 자세한
문의는 고객콜센터(☏1544-0114)를 참고 바랍니다.
구분 구비서류 발급처
배상책임
[타인의 신체에 피해를 입힌 경우]
·진단서 또는 초진차트(진단명 명시)
·진료비계산서(영수증)
·입퇴원확인서(입원시)
·상급병실 사용 확인서(법정전염병 또는 중환자로서
특별히 인정되는 경우 지급)
·개호소견서
·향후 치료비 추정서(치료 현재시점 이후에 지속적 가료를
요하는 경우)
·피해자 신분증 사본
·피해자 소득 입증자료(근로소득 원천징수 영수증, 최근
3개월간 임금대장, 근로계약서)
[타인 소유의 반려동물에 손해를 입힌 경우]
·진료비 영수증(치료비 세부내역 포함),
진료기록부(수의사가 작성한 진료차트),
MRI, CT, 방사선 촬영 등 영상검사를 하는
경우 해당 사진(촬영 날짜 및 시간 필수)
·의료비 영수증(사업자등록번호를 포함한
카드전표 또는 현금영수증)
·사망을 확인할 수 있는
서류(동물폐사확인서, 동물화장증명서 등)
동물병원
위탁비용
·수탁기관 위탁비용 영수증 및 동물관리위탁
업자가 제공하는 계약서(위탁관리업소 등록
번호, 업소명 및 주소, 전화번호, 위탁관리
동물 종류, 품종, 나이, 서비스 기간, 비용
등 포함)
반려동물
수탁기관

[Page 70]
공
통
사
항
보
통
약
관
특
별
약
관
별
표
법
·
규
정
-70-
보험금 지급 심사 절차
고객창구
보험금
심사팀
(심사자)
심사
전문회사
(현장
확인자)
보험금
심사팀
(심사자)
보험금
심사팀
(심사자)
접수
현장확인
및
조사여부
심사
현장확인
및 조사
지급여부
심사
지급
또는
부지급
※ 보험업감독규"
46,146,3. 개인[신용]정보처리동의서,,,긍정:지급,회사,지급,"※ 보험업감독규정 중 [금융기관의 업무위탁 등에 관한 규정]에 의하면, // 「금융기관은 인가등을 받은 업무를 영위함에 있어 제3자에게 업무를 // 위탁하거나 제3자의 업무를 수탁할 수 있다」라고 명시하고",,2565,2717,71, 심사 전문회사 (현장 확인자) 보험금 심사팀 (심사자) 보험금 심사팀 (심사자) 접수 현장확인 및 조사여부,"
심사
전문회사
(현장
확인자)
보험금
심사팀
(심사자)
보험금
심사팀
(심사자)
접수
현장확인
및
조사여부
심사
현장확인
및 조사
지급여부
심사
지급
또는
부지급
※ 보험업감독규정 중 [금융기관의 업무위탁 등에 관한 규정]에 의하면,
「금융기관은 인가등을 받은 업무를 영위함에 있어 제3자에게 업무를
위탁하거나 제3자의 업무를 수탁할 수 있다」라고 명시하고
있습니다.

[Page 71]
공
통
사
항
보
통
약
관
특
별
약
관
별
표
법
·
규
정
-71-
개인신용정보 제공이용에 대한 고객 권리 안내"
47,149,나. 고객은 영업장ㆍ인터넷 등 다양한 채널을 통해 금융거래를 체결하,,,,회사,," 고객은 영업장ㆍ인터넷 등 다양한 채널을 통해 금융거래를 체결하 // 거나 금융서비스를 제공받는 과정에서 1) 금융회사가 본인의 개인 // 신용정보(이하 ""본인정보"")를 제휴ㆍ부가서비스 등을 위해 제휴회",,2722,2728,,나. 고객은 영업장ㆍ인터넷 등 다양한 채널을 통해 금융거래를 체결하 거나 금융서비스를 제공받는 과정에서 1),"나. 고객은 영업장ㆍ인터넷 등 다양한 채널을 통해 금융거래를 체결하
거나 금융서비스를 제공받는 과정에서 1) 금융회사가 본인의 개인
신용정보(이하 ""본인정보"")를 제휴ㆍ부가서비스 등을 위해 제휴회
사 등에 제공하는 것 및 2) 해당 금융회사가 금융상품 소개 및 구매
권유(이하 ""마케팅"") 목적으로 이용하는 것에 대해 동의를 하지 않
는 경우에도 금융거래를 체결하거나 금융서비스를 이용하실 수 있
습니다. 다만, 이러한 동의를 하지 않으신 경우에는 제휴ㆍ부가서
비스 및 신상품ㆍ서비스 등을 제공받지 못할 수도 있습니다."
48,152,나. 금융거래 거절 근거 신용정보 고지 요구,,거절,"긍정:변경; 부정:거절,중지",회사,변경, 금융거래 거절 근거 신용정보 고지 요구 // 보 등에 근거하여 금융거래를 거절ㆍ중지하는 경우에는 그 거절ㆍ,제36조,2736,2766,72,나. 금융거래 거절 근거 신용정보 고지 요구 고객은 ｢신용정보의 이용 및 보호에 관한 법률｣ 제36조에 따라,"나. 금융거래 거절 근거 신용정보 고지 요구
고객은 ｢신용정보의 이용 및 보호에 관한 법률｣ 제36조에 따라 금융
회사가 전국은행연합회, 신용조회회사 등으로부터 제공받은 연체정
보 등에 근거하여 금융거래를 거절ㆍ중지하는 경우에는 그 거절ㆍ
중지의 근거가 된 신용정보, 동 정보를 제공한 기관의 명칭ㆍ주소
ㆍ연락처 등을 고지해 줄 것을 금융회사에 요구할 수 있습니다.
신 청 방 법
● 전화 : ☎ 1544-0114 (지역번호 없이)
● 서면 : 135-550 서울특별시 강남구 테헤란로 117 KB손해보험빌딩
● 홈페이지 : http://www.kbinsure.co.kr
[인터넷창구 > 고객정보변경 > 개인정보활용동의철회]

[Page 72]
공
통
사
항
보
통
약
관
특
별
약
관
별
표
법
·
규
정
-72-"
49,153,다. 본인정보의 제3자 제공 및 마케팅 목적의 전화 등의 중단 요구,,,부정:제한,회사,, 본인정보의 제3자 제공 및 마케팅 목적의 전화 등의 중단 요구 // 고객은 ｢신용정보의 이용 및 보호에 관한 법률｣ 제37조에 따라 가입 // 신청시 동의를 한 경우에도 본인정보를 제3자에게 제공하는 것 및,제37조,2768,2775,,다. 본인정보의 제3자 제공 및 마케팅 목적의 전화 등의 중단 요구 고객은 ｢신용정보의 이용 및 보호에 관한,"다. 본인정보의 제3자 제공 및 마케팅 목적의 전화 등의 중단 요구
고객은 ｢신용정보의 이용 및 보호에 관한 법률｣ 제37조에 따라 가입
신청시 동의를 한 경우에도 본인정보를 제3자에게 제공하는 것 및
해당 금융회사가 마케팅 목적으로 본인에게 연락하는 것을 전체 또
는 사안별로 중단 시킬 수 있습니다.(다만, 고객의 신용도 등을 평
가하기 위해 전국은행연합회 또는 신용조회회사 등에 제공하는 것
에 대해서는 중단시킬 수 없습니다.)
※ 신청자 제한 : 신규 거래고객은 계약 체결일로부터 3개월간은 신
청할 수 없습니다."
50,155,마. 본인정보의 무료 열람 요구,,,긍정:보상,회사,, 본인정보의 무료 열람 요구 // 고객은 ｢신용정보의 이용 및 보호에 관한 법률｣ 제39조에 따라 본인 // 정보를 신용조회회사를 통하여 연간 일정 범위 내에서 무료로 열람,제39조,2783,2815,73,마. 본인정보의 무료 열람 요구 고객은 ｢신용정보의 이용 및 보호에 관한 법률｣ 제39조에 따라 본인 정보를,"마. 본인정보의 무료 열람 요구
고객은 ｢신용정보의 이용 및 보호에 관한 법률｣ 제39조에 따라 본인
정보를 신용조회회사를 통하여 연간 일정 범위 내에서 무료로 열람
할 수 있습니다. 자세한 사항은 각 신용조회회사에 문의하시기 바
랍니다.
- 연락처
․ 코리아크레딧뷰로㈜ : ☎ 02)708-1000
인터넷 www.koreacb.com
․ NICE평가정보㈜ : ☎ 02)2122-4000
인터넷 www.nice.co.kr
※ KB손해보험의 고의 또는 과실 등 귀책사유로 인한 개인정보 유출로
고객님에게 발생한 손해에 대해 관계 법령 등에 따라 보상 받으실 수
있습니다.

[Page 73]
공
통
사
항
보
통
약
관
특
별
약
관
별
표
법
·
규
정
-73-"
51,156,3. 위의 권리행사와 관련하여 불편함을 느끼시거나 문제가 있으신 경우,,,긍정:보장,회사,,① 금융지주회사등은 「금융실명거래 및 비밀보장에 관한 법률」제4조,"제4조,제48조",2817,2865,74,3. 위의 권리행사와 관련하여 불편함을 느끼시거나 문제가 있으신 경우 아래의 담당자 앞으로 연락하여 주시기 ,"3. 위의 권리행사와 관련하여 불편함을 느끼시거나 문제가 있으신 경우
아래의 담당자 앞으로 연락하여 주시기 바랍니다.
※ 보험계약과 관련하여 불만사항 등이 있을 경우 당사 고객콜센터
[☎ 1544-0114]로 연락주시기 바랍니다.
구분
당사 개인신용정보
보호담당자
손해보험협회
개인신용정보
보호담당자
금융감독원
금융민원센터
전화 (02)6900-2114 (02) 3702-8500 (국번없이) 1332
주소
서울 강남구
테헤란로117
KB손해보험빌딩
정보보호파트
서울시 종로구
종로1길 50
서울시 영등포구
여의대로 38

[Page 74]
공
통
사
항
보
통
약
관
특
별
약
관
별
표
법
·
규
정
-74-
고객정보 취급방침
KB금융그룹을 아끼고 사랑해 주시는 고객여러분께 깊은 감사를 드립니다.
KB금융그룹은 금융지주회사법령에 의해 그룹사간에는 고객정보의 제공
및 이용이 가능하게 되어 있습니다. 이에 다음과 같이 안내하여 드리오니
참고하시기 바랍니다.
금융지주회사법 제48조의 2 (고객정보의 제공 및 관리)
① 금융지주회사등은 「금융실명거래 및 비밀보장에 관한 법률」제4조"
52,157,"제1항 및「신용정보의 이용 및 보호에 관한 법률」제32조, 제33조",제1항,제1항,긍정:보장,회사,,에도 불구하고「금융실명거래 및 비밀보장에 관한 법률」제4조에,"제33조,제4조,제1항,제32조",2867,2873,,"제1항 및「신용정보의 이용 및 보호에 관한 법률」제32조, 제33조 에도 불구하고「금융실명거래 및 비밀보장에","제1항 및「신용정보의 이용 및 보호에 관한 법률」제32조, 제33조
에도 불구하고「금융실명거래 및 비밀보장에 관한 법률」제4조에
따른 금융거래의 내용에 관한 정보 또는 자료 및 「신용정보의 이
용 및 보호에 관한 법률」 제32조 제1항에 따른 대통령령으로 정하
는 개인신용정보를 다음 각 호의 사항에 관하여 금융위원회가 정하
는 방법과 절차(이하 “고객정보제공절차”라 한다)에 따라 그가
속하는 금융지주회사등에게 신용위험관리 등 대통령령으로 정하는
내부 경영관리상 이용하게 할 목적으로 제공할 수 있다."
53,163,6. 그 밖에 고객정보의 엄격한 관리를 위하여 대통령령으로 정하는 사항,,사항,,회사,, 그 밖에 고객정보의 엄격한 관리를 위하여 대통령령으로 정하는 사항 // ② 금융지주회사의 자회사등인「자본시장과 금융투자업에 관한 법 // 률」에 따른 투자매매업자 또는 투자중개업자는 해당 투자매매업,,2880,2887,,6. 그 밖에 고객정보의 엄격한 관리를 위하여 대통령령으로 정하는 사항 ② 금융지주회사의 자회사등인「자본시장,"6. 그 밖에 고객정보의 엄격한 관리를 위하여 대통령령으로 정하는 사항
② 금융지주회사의 자회사등인「자본시장과 금융투자업에 관한 법
률」에 따른 투자매매업자 또는 투자중개업자는 해당 투자매매업
자 또는 투자중개업자를 통하여 증권을 매매하거나 매매하고자 하
는 위탁자가 예탁한 금전 또는 증권에 관한 정보 중 다음 각 호의
어느 하나에 해당하는 정보(이하“증권총액정보등”이라 한다)를
고객정보제공절차에 따라 그가 속하는 금융지주회사등에게 신용위
험관리 등 대통령령으로 정하는 내부 경영관리상 이용하게 할 목
적으로 제공할 수 있다."
54,168,5. 수익증권으로서 「자본시장과 금융투자업에 관한 법률」제229조,,,,회사,, 수익증권으로서 「자본시장과 금융투자업에 관한 법률」제229조 // 이에 따라 KB금융그룹은 KB금융지주회사를 중심으로 고객정보를 그룹사 // 간에 제공 및 이용하기 위하여 「고객정보 취급방침」을 제정ㆍ운영하고,제229조,2893,2922,75,5. 수익증권으로서 「자본시장과 금융투자업에 관한 법률」제229조  [Page 75] 공 통 사 항 보 통 ,"5. 수익증권으로서 「자본시장과 금융투자업에 관한 법률」제229조

[Page 75]
공
통
사
항
보
통
약
관
특
별
약
관
별
표
법
·
규
정
-75-
이에 따라 KB금융그룹은 KB금융지주회사를 중심으로 고객정보를 그룹사
간에 제공 및 이용하기 위하여 「고객정보 취급방침」을 제정ㆍ운영하고
있습니다.
이러한 고객정보의 제공 및 이용은 고객 여러분의 금융거래에 따른 불편
함을 해소하고 더욱 더 만족스러운 금융서비스를 제공하기 위해 시행하
는 것이며 만에 하나 발생할지도 모르는 부작용을 방지하기 위하여 다음
과 같이 제공되는 정보의 종류 및 제공처를 한정하고, 정보의 엄격한 관
리를 위한 제도를 마련하였습니다.
I. 제공되는 고객정보의 종류"
55,171,3. 『금융지주회사법』 제48조의2 제2항에 따른 증권총액정보등(위 금융,제48조,제2항,,회사,, 『금융지주회사법』 제48조의2 제2항에 따른 증권총액정보등(위 금융 // 지주회사법 제48조의2 제2항 참조) // KB금융그룹 중 금융지주회사법령에 의한 고객정보의 제공 및 이용이 가,"제2항,제48조",2928,2944,,3. 『금융지주회사법』 제48조의2 제2항에 따른 증권총액정보등(위 금융 지주회사법 제48조의2 제2항 참조,"3. 『금융지주회사법』 제48조의2 제2항에 따른 증권총액정보등(위 금융
지주회사법 제48조의2 제2항 참조)
Ⅱ. 고객정보의 제공처
KB금융그룹 중 금융지주회사법령에 의한 고객정보의 제공 및 이용이 가
능한 회사는 KB금융지주(금융지주회사), KB국민은행(은행 및 외국환업),
KB증권(금융투자업), KB손해보험(손해보험업), KB국민카드(신용카드
업), KB라이프생명(생명보험업), KB자산운용(집합투자업, 투자일임 및
투자자문), KB캐피탈(리스, 할부금융업), KB부동산신탁(신탁업), KB저축
은행(상호저축은행업), KB인베스트먼트(투자 및 융자업), KB데이타시스
템(시스템, 소프트웨어 개발 및 공급업), KB신용정보(신용조사 및 추심
대행업)입니다.
Ⅲ. 고객정보의 보호에 관한 내부방침
KB금융그룹에서는 고객 여러분의 고객정보를 최대한 안전하게 관리하기
위해 그룹사간 정보 제공 및 이용이 아래와 같이 엄격한 절차와 관리ㆍ감
독 하에 이루어지도록 하였습니다.
① 고객정보의 제공 및 이용은 신용위험관리 등 내부 경영관리 목적으로
만 이용되도록 하였습니다.
각 호의 구분에 따른 집합투자기구의 종류별 총액"
56,172,6. 예탁한 증권의 총액을 기준으로 한 위탁자의 평균 증권 보유기,,,긍정:보상,회사,, 예탁한 증권의 총액을 기준으로 한 위탁자의 평균 증권 보유기 // 간 및 일정기간 동안의 평균 거래회수 // ② 그룹사의 임원 1인 이상을 고객정보관리인으로 선임하여 고객정보의,,2946,3057,76,6. 예탁한 증권의 총액을 기준으로 한 위탁자의 평균 증권 보유기 간 및 일정기간 동안의 평균 거래회수  [,"6. 예탁한 증권의 총액을 기준으로 한 위탁자의 평균 증권 보유기
간 및 일정기간 동안의 평균 거래회수

[Page 76]
공
통
사
항
보
통
약
관
특
별
약
관
별
표
법
·
규
정
-76-
② 그룹사의 임원 1인 이상을 고객정보관리인으로 선임하여 고객정보의
제공 및 이용에 관련된 일체의 책임을 지도록 하였습니다.
③ 그룹사별로 소관부서 및 담당자를 지정하여 체계적이고 집중적인 관
리를 도모하였습니다.
④ 고객정보의 요청 및 제공 시 서면 또는 전자결재시스템을 통하여 고객
정보관리인의 결재를 받은 후 요청 및 제공하도록 하는 등 업무 프로세
스의 정형화를 통해 엄격한 관리 및 통제가 이루어지도록 하였습니다.
⑤ 그룹사간 고객정보의 요청 및 제공, 이용 등과 관련한 업무에 대하여
금융지주회사 고객정보관리인에게 총괄관리 역할을 부여함으로써 고
객정보의 보호에 만전을 기하였습니다.
⑥ 고객정보의 제공 및 이용 관련 취급방침의 제ㆍ개정 시 2개 이상의 일
간지에 공고하고, 각 영업점(본점 해당부서 포함), 그리고 각 그룹사
홈페이지등에 게시하는 등 고객공지 의무에 최선을 다할 것입니다.
⑦ 고객정보를 제공하는 경우 고객정보조회시스템을 구축하고 연1회 이
상 통지하는 등 고객의 자기정보 접근권을 제공하는 데 최선을 다할
것입니다.
⑧ 위법ㆍ부당한 방법으로 인해 피해를 입게 된 고객 분을 위해 적정한
보상 및 처리가 이루어지도록 민원사항에 대한 안내 및 상담, 처리,
그리고 결과 및 통지 등 민원처리 관련 일체의 업무를 수행할 소관부
서를 그룹사마다 두었습니다. 그리고 소관부서 외 금융감독원 분쟁조
정제도를 통하여 구제받으실 수 있도록 하였습니다.
⑨ 고객정보 제공 및 관리에 대한 권한이 부여된 자만 고객정보에 접근하
고, 고객정보의 송ㆍ수신, 보관 등에 있어 암호화하여 관리하며, 천재
지변 및 외부로부터의 공격침입 등 불가항력에 대비한 보안시스템을
구축하였고, 고객정보와 관련된 임직원에 대하여는 정기적으로 보안
교육을 실시하는 등 철저한 보안 대책을 마련하고 있습니다.
KB금융그룹은 그룹사간 고객정보의 제공 및 이용을 허용한 것이 금융서
비스의 질을 높이고, 나아가 우리나라 금융산업을 선진화시키기 위한 조
치임을 명심하고 고객정보의 교류를 토대로 고객 여러분들께 보다 편리
하고 질 높은 선진금융서비스를 제공할 것을 약속드리며, 고객 여러분의
고객정보의 보호 및 엄격한 관리를 위해 최선을 다할 것입니다.

[Pag"
57,172,6. 예탁한 증권의 총액을 기준으로 한 위탁자의 평균 증권 보유기,,,,,,"를 토대로 고객 여러분들께 보다 편리 // 하고 질 높은 선진금융서비스를 제공할 것을 약속드리며, 고객 여러분의 // 고객정보의 보호 및 엄격한 관리를 위해 최선을 다할 것입니다",,2946,3057,77,"를 토대로 고객 여러분들께 보다 편리 하고 질 높은 선진금융서비스를 제공할 것을 약속드리며, 고객 여러분의 ","를 토대로 고객 여러분들께 보다 편리
하고 질 높은 선진금융서비스를 제공할 것을 약속드리며, 고객 여러분의
고객정보의 보호 및 엄격한 관리를 위해 최선을 다할 것입니다.

[Page 77]
공
통
사
항
보
통
약
관
특
별
약
관
별
표
법
·
규
정
-77-
K B 금 융 그 룹
KB금융지주 고객정보관리인 KB국민은행 고객정보관리인
KB증권 고객정보관리인 KB손해보험 고객정보관리인
KB국민카드 고객정보관리인 KB라이프생명 고객정보관리인
KB자산운용 고객정보관리인 KB캐피탈 고객정보관리인
KB부동산신탁 고객정보관리인 KB저축은행 고객정보관리인
KB인베스트먼트 고객정보관리인 KB데이타시스템 고객정보관리인
KB신용정보 고객정보관리인

[Page 78]


[Page 79]
보통약관
KB 다이렉트 금쪽같은 펫보험(강아지)(무배당)(25.05) 약관

[Page 80]
공
통
사
항
보
통
약
관
특
별
약
관
별
표
법
·
규
정
-80-
제 1 절 일반조항
제 1 관 목적 및 용어의 정의"
