chunk_id,section_idx,section_header,section_name,subsection_name,topic_positive_negative,subject,procedure,claim_sentence,cross_ref,start_line,end_line,page,preview,chunk_text
44,236,제26조 (보험료의 자동대출납입),제26조,,"긍정:지급,환급,청구,변경; 부정:해지","회사,계약자",청구,① 계약자는 제27조(보험료의 납입이 연체되는 경우 납입최고(독촉)와 계약의 해지)에 따 // 해약환급금 범위 내에서 납입할 보험료를 자동적으로 대출하여 이를 보험료 납입에 충당하는 // 급금과 계약자에게 지급할 기타 모든 지급금의 합계액에서 계약자의 회사에 대한 모,"제1항,제33조,제27조,제34조,제2항,제26조",1928,1958,,제26조 (보험료의 자동대출납입) ① 계약자는 제27조(보험료의 납입이 연체되는 경우 납입최고(독촉)와 계약,"제26조 (보험료의 자동대출납입)
① 계약자는 제27조(보험료의 납입이 연체되는 경우 납입최고(독촉)와 계약의 해지)에 따
른 보험료의 납입최고(독촉)기간이 지나기 전까지 회사가 정한 방법에 따라 보험료의
자동대출납입을 신청할 수 있으며, 이 경우 제34조(보험계약대출) 제1항에 따른 보험
계약대출금으로 보험료가 자동으로 납입되어 계약은 유효하게 지속됩니다. 다만, 계약
자가 서면 이외에 인터넷 또는 전화(음성녹음) 등으로 자동대출납입을 신청할 경우 회
사는 자동대출납입 신청내역을 서면, 전화(음성녹음) 또는 전자문서(SMS포함) 등으로
계약자에게 알려 드립니다.
<용어풀이>
[자동대출납입]
보험료를 제때에 납입하기 곤란한 경우에 계약자가 자동대출납입을 신청하면 해당 보험 상품의
해약환급금 범위 내에서 납입할 보험료를 자동적으로 대출하여 이를 보험료 납입에 충당하는
서비스를 말합니다.
② 제1항의 규정에 의한 대출금과 보험료의 자동대출납입일의 다음날부터 그 다음 보험
료의 납입최고(독촉)기간까지의 이자(보험계약대출이율 이내에서 회사가 별도로 정하
는 이율을 적용하여 계산)를 더한 금액이 해당 보험료가 납입된 것으로 계산한 해약환
급금과 계약자에게 지급할 기타 모든 지급금의 합계액에서 계약자의 회사에 대한 모
든 채무액을 뺀 금액을 초과하는 경우에는 보험료의 자동대출납입을 더는 할 수 없습
니다.
<용어풀이>
[보험계약대출이율]
해당 보험상품의 약관에 따라 계약자가 대출을 받을 경우, 회사가 정하는 대출이율이며, 이 계약의
보험계약대출이율이 변경되는 경우, 변경된 시점부터 변경된 이율을 적용합니다.
③ 제1항 및 제2항에 의한 보험료의 자동대출납입 기간은 최초 자동대출납입일부터 1년
을 한도로 하며 그 이후의 기간에 대한 보험료의 자동대출납입을 위해서는 제1항에
따라 재신청을 하여야 합니다.
④ 보험료의 자동대출납입이 행하여진 경우에도 자동대출납입 전 납입최고(독촉)기간이
끝나는 날의 다음날부터 1개월 이내에 계약자가 계약의 해지를 청구한 때에는 회사는
보험료의 자동대출납입이 없었던 것으로 하여 제33조(해약환급금) 제1항에 따른 해약
환급금을 지급합니다.
⑤ 회사는 자동대출납입이 종료된 날부터 15일 이내에 자동대출납입이 종료되었음을 서
면, 전화(음성녹음) 또는 전자문서(SMS 포함) 등으로 계약자에게 안내하여 드립니다."
45,240,3. 계약자가 회사로부터 보험계약대출을 받은 경우 계약이 해지되는 즉시 해약환급금,,,"긍정:지급,보상,환급; 부정:해지","보험수익자,회사,계약자",해지, 계약자가 회사로부터 보험계약대출을 받은 경우 계약이 해지되는 즉시 해약환급금 // ④ 보험료 납입이 연체중이라도 계약의 해지 전에 발생한 보험금 지급사유에 대하여 회,"제2조,제1항,제3항",1968,1983,,3. 계약자가 회사로부터 보험계약대출을 받은 경우 계약이 해지되는 즉시 해약환급금 에서 보험계약대출원금과 이,"3. 계약자가 회사로부터 보험계약대출을 받은 경우 계약이 해지되는 즉시 해약환급금
에서 보험계약대출원금과 이자가 차감된다는 내용
② 납입최고(독촉)기간의 마지막 날이 영업일이 아닌 때에는 최고(독촉)기간은 그 다음
날까지로 합니다.
③ 보험수익자와 계약자가 다른 경우 보험수익자에게도 제1항에 따른 내용을 알려 드립
니다.
④ 보험료 납입이 연체중이라도 계약의 해지 전에 발생한 보험금 지급사유에 대하여 회
사는 보상하여 드립니다.
⑤ 회사가 제1항에 의한 납입최고(독촉) 등을 전자문서로 안내하고자 할 경우에는 계약자
에게 서면, 전자서명법 제2조 제2호에 따른 전자서명으로 동의를 얻어 수신확인을 조
건으로 전자문서를 송신하여야 하며, 계약자가 전자문서에 대하여 수신을 확인하기
전까지는그 전자문서는 송신되지 않은 것으로 봅니다. 회사는 전자문서가 수신되지
않은 것을 확인한 경우에는 제1항에서 정한 내용을 서면(등기우편 등) 또는 전화(음성
녹음)로 다시 알려 드립니다.
⑥ 회사가 제1항에 따른 납입최고(독촉) 등을 전화(음성녹음)로 안내하고자 할 때 다음
각 호의 요건을 모두 충족하는 경우에 「보험업감독규정」 제4-36조 제3항에 따른
전자적 상품설명장치를 활용할 수 있습니다."
46,246,제28조 (보험료의 납입을 연체하여 해지된 계약의 부활(효력회복)),제28조,,"긍정:보장,지급,환급,성립; 부정:해지,거절","피보험자,회사,계약자",해지,제28조 (보험료의 납입을 연체하여 해지된 계약의 부활(효력회복)) // ① 제27조(보험료의 납입이 연체되는 경우 납입최고(독촉)와 계약의 해지)에 따라 계약이 // 해지되었으나 해약환급금을 받지 않은 경우(보험계약대출 등에 따라 해약환급금이 차,"제15조,제24조,제1항,제17조,제27조,제16조,제28조,제13조",1999,2013,,제28조 (보험료의 납입을 연체하여 해지된 계약의 부활(효력회복)) ① 제27조(보험료의 납입이 연체되는 경,"제28조 (보험료의 납입을 연체하여 해지된 계약의 부활(효력회복))
① 제27조(보험료의 납입이 연체되는 경우 납입최고(독촉)와 계약의 해지)에 따라 계약이
해지되었으나 해약환급금을 받지 않은 경우(보험계약대출 등에 따라 해약환급금이 차
감되었으나 받지 않은 경우 또는 해약환급금이 없는 경우를 포함합니다) 계약자는 해
지된 날부터 3년 이내에 회사가 정한 절차에 따라 계약의 부활(효력회복)을 청약할 수
있습니다. 회사가 부활(효력회복)을 승낙한 때에 계약자는 부활(효력회복)을 청약한
날까지의 연체된 보험료에 평균공시이율+1% 범위 내에서 각 상품별로 회사가 정하는
이율로 계산한 금액을 더하여 납입하여야 합니다. 다만, 금리연동형보험은 각 상품별
사업방법서에서 별도로 정한 이율로 계산합니다.
② 제1항에 따라 해지된 계약을 부활(효력회복)하는 경우에는 제13조(계약 전 알릴 의
무), 제15조(알릴 의무 위반의 효과), 제16조(사기에 의한 계약), 제17조(보험계약의
성립) 및 제24조(제1회 보험료 및 회사의 보장개시)를 준용합니다. 이때 회사는 해지
전 발생한 보험금 지급사유를 이유로 부활(효력회복)을 거절하지 않습니다.
③ 제1항에서 정한 계약의 부활(효력회복)이 이루어진 경우라도 계약자 또는 피보험자가
최초계약 청약시(2회 이상 부활이 이루어진 경우 종전 모든 부활 청약 포함) 제13조
(계약 전 알릴 의무)를 위반한 경우에는 제15조(알릴 의무 위반의 효과)가 적용됩니"
47,248,제29조 (강제집행 등으로 인하여 해지된 계약의 특별부활(효력회복)),제29조,,"긍정:지급,환급,청구,변경; 부정:해지,소멸","보험수익자,회사,계약자",청구,"제29조 (강제집행 등으로 인하여 해지된 계약의 특별부활(효력회복)) // ① 회사는 계약자의 해약환급금 청구권에 대한 강제집행, 담보권실행, 국세 및 지방세 체 // 납처분절차에 따라 계약이 해지된 경우 해지 당시의 보험수익자가 계약자의 동의를","제21조,제1항,제29조,제3항",2016,2043,,제29조 (강제집행 등으로 인하여 해지된 계약의 특별부활(효력회복)) ① 회사는 계약자의 해약환급금 청구권에,"제29조 (강제집행 등으로 인하여 해지된 계약의 특별부활(효력회복))
① 회사는 계약자의 해약환급금 청구권에 대한 강제집행, 담보권실행, 국세 및 지방세 체
납처분절차에 따라 계약이 해지된 경우 해지 당시의 보험수익자가 계약자의 동의를
얻어 계약 해지로 회사가 채권자에게 지급한 금액을 회사에 지급하고 제21조(계약내
용의 변경 등) 제1항의 절차에 따라 계약자 명의를 보험수익자로 변경하여 계약의 특
별부활(효력회복)을 청약할 수 있음을 보험수익자에게 통지하여야 합니다.
<용어풀이>
[강제집행과 담보권실행]
강제집행이란 사법상 또는 행정법상의 의무를 이행하지 않는 사람에 대하여 국가가 강제 권력으로
그 의무를 이행하는 것을 말합니다. 담보권실행이란 담보권을 설정한 채권자가 채무를 이행하지
않는 채무자에 대하여 해당 담보권을 실행하는 것을 말합니다.
법원은 채권자의 신청에 따른 강제집행 및 담보권실행으로 채무자의 해약환급금을 압류할 수 있으며,
법원의 추심명령 또는 전부명령에 따라 회사는 채권자에게 해약환급금을 지급하게 됩니다.
· 추심명령 : 채무자가 제3채무자에 대하여 가지고 있는 금전채권을 대위의 절차 없이 채무자에
갈음하여 직접 추심(받아냄)할 수 있는 권리를 부여하는 집행법원의 결정
· 전부명령 : 채무자가 제3채무자에 대한 채권을 채권자에게 이전시키고 그 대신 채무자에
대한 채권이 소멸되는 집행법원의 결정
[국세 및 지방세 체납처분 절차]
국세 및 지방세 체납처분 절차란 국세 또는 지방세를 체납할 경우 국세 기본법 및 지방세법에 의하여
체납된 세금에 대하여 가산금 징수, 독촉장 발부 및 재산 압류 등의 집행을 하는 것을 말합니다.
국세 및 지방세 체납시 국세청 및 지방자치단체에 의해 채무자의 해약환급금이 압류될 수 있으며,
체납처분 절차에 따라 회사는 채권자에게 해약환급금을 지급하게 됩니다.
② 회사는 제1항에 따른 계약자 명의변경 신청 및 계약의 특별부활(효력회복) 청약을 승
낙합니다.
③ 회사는 제1항의 통지를 지정된 보험수익자에게 하여야 합니다. 다만, 회사는 법정상속
인이 보험수익자로 지정된 경우에는 제1항의 통지를 계약자에게 할 수 있습니다.
④ 회사는 제1항의 통지를 계약이 해지된 날부터 7일 이내에 하여야 합니다.
⑤ 보험수익자는 통지를 받은 날(제3항에 따라 계약자에게 통지된 경우에는 계약자가 통
지를 받은 날을 말합니다)부터 15일 이내에 제1항의 절차를 이행할 수 있습니다."
48,251,제33조(해약환급금) 제1항에 따른 해약환급금을 계약자에게 지급합니다.,제33조,제1항,"긍정:지급,환급,유지; 부정:해지,무효","피보험자,회사,계약자",해지,"제33조(해약환급금) 제1항에 따른 해약환급금을 계약자에게 지급합니다 // ② 제20조(계약의 무효)에 따라 사망을 보험금 지급사유로 하는 계약에서 서면으로 동의 // 하여 철회할 수 있으며, 서면동의 철회로 계약이 해지되어 회사가 지급하여야 할 해약","제20조,제1항,제33조",2048,2055,41,제33조(해약환급금) 제1항에 따른 해약환급금을 계약자에게 지급합니다. ② 제20조(계약의 무효)에 따라 사,"제33조(해약환급금) 제1항에 따른 해약환급금을 계약자에게 지급합니다.
② 제20조(계약의 무효)에 따라 사망을 보험금 지급사유로 하는 계약에서 서면으로 동의
를 한 피보험자는 계약의 효력이 유지되는 기간에는 언제든지 서면동의를 장래를 향
하여 철회할 수 있으며, 서면동의 철회로 계약이 해지되어 회사가 지급하여야 할 해약
환급금이 있을 때에는 제33조(해약환급금) 제1항에 따른 해약환급금을 계약자에게 지
39 / 182

[Page 41]
급합니다."
49,252,제30조의2 (위법계약의 해지),제30조,,"긍정:지급,환급; 부정:해지,소멸,거절","회사,계약자",해지,제30조의2 (위법계약의 해지) // 서 계약자가 위반사항을 안 날부터 1년 이내에 계약해지요구서에 증빙서류를 첨부하 // 여 위법계약의 해지를 요구할 수 있습니다,"제3항,제30조,제5항,제1항,제47조,제33조",2057,2076,,제30조의2 (위법계약의 해지) ① 계약자는 「금융소비자 보호에 관한 법률」제47조 및 관련규정이 정하는 바,"제30조의2 (위법계약의 해지)
① 계약자는 「금융소비자 보호에 관한 법률」제47조 및 관련규정이 정하는 바에 따라
계약체결에 대한 회사의 법위반사항이 있는 경우 계약체결일부터 5년 이내의 범위에
서 계약자가 위반사항을 안 날부터 1년 이내에 계약해지요구서에 증빙서류를 첨부하
여 위법계약의 해지를 요구할 수 있습니다.
<용어풀이>
[위법계약]
금융상품판매업자등이 '금융소비자보호에 관한 법률' 제47조에서 정한 적합성원칙, 적정성원칙, 설
명의무, 불공정영업행위의 금지 또는 부당권유행위 금지를 위반한 계약을 말합니다.
② 회사는 해지요구를 받은 날부터 10일 이내에 수락여부를 계약자에 통지하여야 하며,
거절할 때에는 거절 사유를 함께 통지하여야 합니다.
③ 계약자는 회사가 정당한 사유 없이 제1항의 요구를 따르지 않는 경우 해당 계약을 해
지할 수 있습니다.
④ 제1항 및 제3항에 따라 계약이 해지된 경우 회사는 제33조(해약환급금) 제5항에 따른
해약환급금을 계약자에게 지급합니다.
⑤ 계약자는 제1항에 따른 제척기간에도 불구하고 민법 등 관계 법령에서 정하는 바에
따라 법률상의 권리를 행사할 수 있습니다.
<용어풀이>
[제척기간]
권리관계를 빨리 확정하기 위하여 어떤 종류의 권리에 대하여 법률이 정하고 있는 존속 기간을 말
하며, 이 기간이 지나면 해당 권리는 소멸됩니다."
50,255,"2. 계약자, 피보험자 또는 보험수익자가 보험금 청구에 관한 서류에 고의로 사실과 다",,,"긍정:지급,환급,청구; 부정:해지","피보험자,보험수익자,회사,계약자",청구," 계약자, 피보험자 또는 보험수익자가 보험금 청구에 관한 서류에 고의로 사실과 다 // 험금 지급사유가 발생한 경우에는 보험금 지급에 영향을 미치지 않습니다 // [이미 발생한 보험금 지급사유에 대한 보험금 지급]",제1항,2083,2093,,"2. 계약자, 피보험자 또는 보험수익자가 보험금 청구에 관한 서류에 고의로 사실과 다 른 것을 기재하였거나 ","2. 계약자, 피보험자 또는 보험수익자가 보험금 청구에 관한 서류에 고의로 사실과 다
른 것을 기재하였거나 그 서류 또는 증거를 위조 또는 변조한 경우. 다만, 이미 보
험금 지급사유가 발생한 경우에는 보험금 지급에 영향을 미치지 않습니다.
<용어풀이>
[이미 발생한 보험금 지급사유에 대한 보험금 지급]
계약자, 피보험자 또는 보험수익자가 보험금 청구에 관한 서류를 변조하여 보험금을 청구한 경우,
회사는 그 사실을 안 날부터 1개월 이내에 계약을 해지할 수 있습니다. 다만, 이 경우에도 회사는
실제 발생한 보험금 지급사유에 대해서는 보험금을 지급합니다.
② 회사가 제1항에 따라 계약을 해지한 경우 회사는 그 취지를 계약자에게 통지하고 제
33조(해약환급금) 제1항에 따른 해약환급금을 지급합니다. 다만, 제1항 제1호에서 보
험수익자가 보험금의 일부 보험수익자인 경우에는 지급하지 않은 보험금에 해당하는
해약환급금을 계약자에게 지급합니다."
51,258,다.,,,"긍정:지급,환급,청구; 부정:해지","회사,계약자",청구,"② 해약환급금의 지급사유가 발생한 경우 계약자는 회사에 해약환급금을 청구하여야 하 // 며, 회사는 청구를 접수한 날부터 3영업일 이내에 해약환급금을 지급합니다 // 금 지급일까지의 기간에 대한 이자의 계산은 보험금을 지급할 때의 적립이율 계산([별",제30조,2103,2109,,"다. ② 해약환급금의 지급사유가 발생한 경우 계약자는 회사에 해약환급금을 청구하여야 하 며, 회사는 청구를 ","다.
② 해약환급금의 지급사유가 발생한 경우 계약자는 회사에 해약환급금을 청구하여야 하
며, 회사는 청구를 접수한 날부터 3영업일 이내에 해약환급금을 지급합니다. 해약환급
금 지급일까지의 기간에 대한 이자의 계산은 보험금을 지급할 때의 적립이율 계산([별
표1] 참조)에 따릅니다.
⑤ 회사는 경과기간별 해약환급금에 관한 표를 계약자에게 제공하여 드립니다.
⑥ 제30조의2(위법계약의 해지)에 따라 위법계약이 해지되는 경우 회사가 적립한 해지
당시의 계약자적립액 및 미경과보험료를 반환하여 드립니다."
52,259,제34조 (보험계약대출),제34조,,"긍정:보장,지급,환급; 부정:해지,제한","보험수익자,회사,계약자",해지,"① 계약자는 이 계약의 해약환급금 범위 내에서 회사가 정한 방법에 따라 대출(이하「보 //  그러나 순수보장성보험 등 보험상품의 // 하지 않은 때에는 회사는 보험금, 해약환급금 등의 지급사유가 발생한 날에 지급금에","제34조,제1항,제2항,제27조",2111,2123,42,제34조 (보험계약대출) ① 계약자는 이 계약의 해약환급금 범위 내에서 회사가 정한 방법에 따라 대출(이하「,"제34조 (보험계약대출)
① 계약자는 이 계약의 해약환급금 범위 내에서 회사가 정한 방법에 따라 대출(이하「보
험계약대출」이라 합니다)을 받을 수 있습니다. 그러나 순수보장성보험 등 보험상품의
종류에 따라 보험계약대출이 제한될 수도 있습니다.
② 계약자는 제1항에 따른 보험계약대출금과 그 이자를 언제든지 상환할 수 있으며 상환
하지 않은 때에는 회사는 보험금, 해약환급금 등의 지급사유가 발생한 날에 지급금에
서 보험계약대출 원금과 이자를 차감할 수 있습니다.
40 / 182

[Page 42]
③ 제2항의 규정에도 불구하고 회사는 제27조(보험료의 납입이 연체되는 경우 납입최고
(독촉)와 계약의 해지)에 따라 계약이 해지되는 때에는 즉시 해약환급금에서 보험계약
대출 원금과 이자를 차감합니다.
④ 회사는 보험수익자에게 보험계약대출 사실을 통지할 수 있습니다."
53,262,제36조 (분쟁의 조정),제36조,,긍정:유지; 부정:제외,"회사,계약자",,여 조정절차가 개시된 경우에는 관계 법령이 정하는 경우를 제외하고는 소를 제기하,"제36조,제42조",2128,2135,,제36조 (분쟁의 조정) ① 계약에 관하여 분쟁이 있는 경우 분쟁 당사자 또는 기타 이해관계인과 회사는 금융,"제36조 (분쟁의 조정)
① 계약에 관하여 분쟁이 있는 경우 분쟁 당사자 또는 기타 이해관계인과 회사는 금융감
독원장에게 조정을 신청할 수 있으며, 분쟁조정 과정에서 계약자는 관계 법령이 정하
는 바에 따라 회사가 기록 및 유지·관리하는 자료의 열람(사본의 제공 또는 청취를 포
함한다)을 요구할 수 있습니다.
② 회사는 일반금융소비자인 계약자가 조정을 통하여 주장하는 권리나 이익의 가액이 ｢
금융소비자 보호에 관한 법률｣ 제42조에서 정하는 일정 금액 이내인 분쟁사건에 대하
여 조정절차가 개시된 경우에는 관계 법령이 정하는 경우를 제외하고는 소를 제기하
지 않습니다."
54,265,제39조 (약관의 해석),제39조,,긍정:지급,"피보험자,회사,계약자",지급,③ 회사는 보험금을 지급하지 않는 사유 등 계약자나 피보험자에게 불리하거나 부담을,"제2조,제39조",2148,2157,,제39조 (약관의 해석) ① 회사는 신의성실의 원칙에 따라 공정하게 약관을 해석하여야 하며 계약자에 따라 다,"제39조 (약관의 해석)
① 회사는 신의성실의 원칙에 따라 공정하게 약관을 해석하여야 하며 계약자에 따라 다
르게 해석하지 않습니다.
<용어풀이>
[신의성실의 원칙]
계약관계의 당사자는 권리를 행사하거나 의무를 이행할 때 상대방의 정당한 이익을 배려해야 하고
신뢰를 저버리지 않도록 행동해야 한다는 원칙을 말합니다.
※ 민법 제2조(신의성실) ①권리의 행사와 의무의 이행은 신의에 좇아 성실히 하여야 한다.
② 회사는 약관의 뜻이 명백하지 않은 경우에는 계약자에게 유리하게 해석합니다.
③ 회사는 보험금을 지급하지 않는 사유 등 계약자나 피보험자에게 불리하거나 부담을
주는 내용은 확대하여 해석하지 않습니다."
55,266,제40조 (설명서 교부 및 보험안내자료 등의 효력),제40조,,긍정:성립,"보험설계사,회사,계약자",,제40조 (설명서 교부 및 보험안내자료 등의 효력) // ① 회사는 일반금융소비자에게 청약을 권유하거나 일반금융소비자가 설명을 요청하는 경 // 우 보험상품에 관한 중요한 사항을 계약자가 이해할 수 있도록 설명하고 계약자가 이,"제2조,제40조",2159,2171,,제40조 (설명서 교부 및 보험안내자료 등의 효력) ① 회사는 일반금융소비자에게 청약을 권유하거나 일반금융소,"제40조 (설명서 교부 및 보험안내자료 등의 효력)
① 회사는 일반금융소비자에게 청약을 권유하거나 일반금융소비자가 설명을 요청하는 경
우 보험상품에 관한 중요한 사항을 계약자가 이해할 수 있도록 설명하고 계약자가 이
해하였음을 서명(「전자서명법」 제2조 제2호에 따른 전자서명을 포함), 기명날인 또
는 녹취 등을 통해 확인받아야 하며, 설명서를 제공하여야 합니다.
② 설명서, 약관, 계약자 보관용 청약서 및 보험증권의 제공 사실에 관하여 계약자와 회
사간에 다툼이 있는 경우에는 회사가 이를 증명하여야 합니다.
③ 보험설계사 등이 모집과정에서 사용한 회사 제작의 보험안내자료의 내용이 약관의 내
용과 다른 경우에는 계약자에게 유리한 내용으로 계약이 성립된 것으로 봅니다.
<용어풀이>
[보험안내자료]
계약의 청약을 권유하기 위해 만든 자료 등을 말합니다.
[기명날인]
자기 이름을 쓰고 도장을 찍는 것을 말합니다."
56,267,제41조 (회사의 손해배상책임),제41조,,긍정:지급; 부정:거절,"회사,보험수익자,보험설계사,계약자,피보험자",지급,② 회사는 보험금 지급 거절 및 지연지급의 사유가 없음을 알았거나 알 수 있었는데도 소 // ③ 회사가 보험금 지급여부 및 지급금액에 관하여 현저하게 공정을 잃은 합의로 보험수,"제2항,제41조",2173,2187,43,"제41조 (회사의 손해배상책임) ① 회사는 계약과 관련하여 임직원, 보험설계사 및 대리점의 책임있는 사유로 ","제41조 (회사의 손해배상책임)
① 회사는 계약과 관련하여 임직원, 보험설계사 및 대리점의 책임있는 사유로 계약자, 피
보험자 및 보험수익자에게 발생된 손해에 대하여 관계 법령 등에 따라 손해배상의 책
임을 집니다.
② 회사는 보험금 지급 거절 및 지연지급의 사유가 없음을 알았거나 알 수 있었는데도 소
를 제기하여 계약자, 피보험자 또는 보험수익자에게 손해를 가한 경우에는 그에 따른
41 / 182

[Page 43]
손해를 배상할 책임을 집니다.
③ 회사가 보험금 지급여부 및 지급금액에 관하여 현저하게 공정을 잃은 합의로 보험수
익자에게 손해를 가한 경우에도 회사는 제2항에 따라 손해를 배상할 책임을 집니다.
<용어풀이>
[현저하게 공정을 잃은 합의]
회사가 보험수익자의 경제적․신체적․정신적인 어려움, 경솔함, 경험 부족 등을 이용하여 동일․유사
사례에 비추어 보험수익자에게 매우 불합리하게 합의를 하는 것을 의미합니다."
57,268,제42조 (개인정보보호),제42조,개인정보보호,"긍정:지급,유지; 부정:제외","피보험자,보험수익자,회사,계약자",지급,"① 회사는 이 계약과 관련된 개인정보를 이 계약의 체결, 유지, 보험금 지급 등을 위하여 // 경우를 제외하고 계약자, 피보험자 또는 보험수익자의 동의없이 수집, 이용, 조회 또 //  다만, 회사는 이 계약의 체결, 유지, 보험금 지급 등을 위하여",제42조,2189,2195,,"제42조 (개인정보보호) ① 회사는 이 계약과 관련된 개인정보를 이 계약의 체결, 유지, 보험금 지급 등을 ","제42조 (개인정보보호)
① 회사는 이 계약과 관련된 개인정보를 이 계약의 체결, 유지, 보험금 지급 등을 위하여
「개인정보 보호법」,「신용정보의 이용 및 보호에 관한 법률」 등 관계 법령에 정한
경우를 제외하고 계약자, 피보험자 또는 보험수익자의 동의없이 수집, 이용, 조회 또
는 제공하지 않습니다. 다만, 회사는 이 계약의 체결, 유지, 보험금 지급 등을 위하여
위 관계 법령에 따라 계약자 및 피보험자의 동의를 받아 다른 보험회사 및 보험관련
단체 등에 개인정보를 제공할 수 있습니다.
② 회사는 계약과 관련된 개인정보를 안전하게 관리하여야 합니다."
58,270,제44조 (예금보험에 의한 지급보장),제44조,,"긍정:보장,지급,환급","회사,계약자",환급,제44조 (예금보험에 의한 지급보장) // 회사가 파산 등으로 인하여 보험금 등을 지급하지 못할 경우에는 예금자보호법에서 정하 // 는 바에 따라 그 지급을 보장합니다,제44조,2200,2221,44,제44조 (예금보험에 의한 지급보장) 회사가 파산 등으로 인하여 보험금 등을 지급하지 못할 경우에는 예금자보,"제44조 (예금보험에 의한 지급보장)
회사가 파산 등으로 인하여 보험금 등을 지급하지 못할 경우에는 예금자보호법에서 정하
는 바에 따라 그 지급을 보장합니다.
<용어풀이>
[예금자보호제도]
예금자보호제도란 예금보험공사에서 금융기관 등으로부터 미리 보험료를 받아 적립해 두었다가 금
융기관이 경영악화나 파산 등으로 예금을 지급할 수 없는 경우 해당 금융기관을 대신하여 예금자
에게 보험금 또는 환급금을 지급함으로써 예금자를 보호하는 제도를 말합니다. 본 회사에 있는 모
든 예금보호 대상 금융상품의 해약환급금(또는 만기 시 보험금)에 기타 지급금을 합한 금액이 1인
당 ""1억원까지"" 예금자 보호가 됩니다. 이와 별도로 본 회사 보호상품의 사고보험금을 합산한 금액
이 1인당 ""1억원까지"" 보호됩니다. 다만, 보험계약자 및 보험료 납부자가 법인인 보험계약의 경우
에는 보호되지 않습니다.
42 / 182

[Page 44]
※ 약관에서 인용된 법·규정은「별표 및 참고」의 「약관에서 인용된 법·규정」에서
확인할 수 있습니다.

[Page 45]
특별약관 일반사항

[Page 46]
제 1관 목 적 및 용 어 의 정 의"
59,282,1. 연단위 복리: 회사가 지급할 금전에 이자를 줄 때 1년마다 마지막 날에 그 이자를,,,긍정:지급,회사,지급, 연단위 복리: 회사가 지급할 금전에 이자를 줄 때 1년마다 마지막 날에 그 이자를,,2254,2260,,1. 연단위 복리: 회사가 지급할 금전에 이자를 줄 때 1년마다 마지막 날에 그 이자를 원금에 더한 금액을 ,"1. 연단위 복리: 회사가 지급할 금전에 이자를 줄 때 1년마다 마지막 날에 그 이자를
원금에 더한 금액을 다음 1년의 원금으로 하는 이자 계산방법을 말합니다.
<예시안내>
[연단위 복리]
원금 100원, 연간 10% 이자율 적용시 연단위 복리로 계산한 2년 시점의 총 이자 금액
∙ 1년차 이자 = 100원(※원금) ×10% = 10원
∙ 2년차 이자 = (100원 + 10원)(※원금+1년차 이자) ×10% = 11원
→ 2년 시점의 총 이자금액 = 10원 + 11원 = 21원"
60,314,4. 기타 보험수익자가 보험금의 수령 또는 보험료 납입면제 청구에 필요하여 제출하,,,"긍정:지급,청구,수령",보험수익자,청구," 기타 보험수익자가 보험금의 수령 또는 보험료 납입면제 청구에 필요하여 제출하 // 는 서류(단, 단체취급 특별약관을 부가하는 경우, 사망보험금을 지급할 때 피보험 // 자의 법정상속인이 아닌 자가 청구하는 경우 법정상속인의 확인서 등)","제1항,제3조",2340,2351,48,"4. 기타 보험수익자가 보험금의 수령 또는 보험료 납입면제 청구에 필요하여 제출하 는 서류(단, 단체취급 특","4. 기타 보험수익자가 보험금의 수령 또는 보험료 납입면제 청구에 필요하여 제출하
는 서류(단, 단체취급 특별약관을 부가하는 경우, 사망보험금을 지급할 때 피보험
자의 법정상속인이 아닌 자가 청구하는 경우 법정상속인의 확인서 등)
② 제1항 제2호의 사고증명서는 의료법 제3조(의료기관)에서 규정한 국내의 병원이나 의
원 또는 국외의 의료관련법에서 정한 의료기관에서 발급한 것이어야 합니다.
<관련법규>
[의료법 제3조(의료기관)]
46 / 182

[Page 48]
이 법에서 의료기관이라 함은 의료인이 공중 또는 특정 다수인을 위하여 의료·조산의 업을 행하는
곳을 말합니다. 의료기관은 종합병원·병원·치과병원·한방병원·요양병원·정신병원·의원·치과의원·한
의원 및 조산원으로 나누어집니다."
